test,source,smoothed,eta,sampling_cap,phase,policy,additional_stations_b,metric,events,median_delta,min_delta,max_delta,events_lower,events_higher
SKS02,SKS03,1,0.75,120,shaking,boundary_retained,2,profile_nrmse,6,-0.013180083325496021,-0.04497434893544362,-0.0012414409467456228,6,0
SKS02,SKS03,1,0.75,120,shaking,boundary_retained,3,peak_depth_error,6,0.24999999999999992,0.0714285714285714,0.35714285714285704,0,6
SKS02,SKS03,1,0.75,120,shaking,boundary_retained,3,peak_load_error,6,0.030221790905630368,-0.0069469204403961315,0.07336680034509453,1,5
SKS02,SKS03,1,0.75,120,shaking,boundary_retained,3,profile_nrmse,6,-0.006185013906059127,-0.02627678251142633,-0.000827442266606998,6,0
SKS02,SKS03,1,0.75,120,shaking,boundary_retained,4,peak_depth_error,6,-0.39285714285714285,-0.5714285714285714,-0.35714285714285715,6,0
SKS02,SKS03,1,0.75,120,shaking,boundary_retained,4,peak_load_error,6,-0.29261708271600856,-0.3001950090835782,-0.2582343764825151,6,0
SKS02,SKS03,1,0.75,120,shaking,boundary_retained,4,profile_nrmse,6,-0.05527253687484798,-0.09236112385218824,-0.02318785880483406,6,0
SKS02,SKS03,1,0.75,120,shaking,original,2,peak_depth_error,6,0.3214285714285714,0.14285714285714285,0.4999999999999999,0,6
SKS02,SKS03,1,0.75,120,shaking,original,2,peak_load_error,6,-0.12839620414029634,-0.20864300184355322,-0.06809436752474804,6,0
SKS02,SKS03,1,0.75,120,shaking,original,2,profile_nrmse,6,0.02276533879750018,-0.0437574899762397,0.05677782876419603,2,4
SKS02,SKS03,1,0.75,120,shaking,original,3,peak_depth_error,6,0.24999999999999992,0.0714285714285714,0.35714285714285704,0,6
SKS02,SKS03,1,0.75,120,shaking,original,3,peak_load_error,6,0.030221790905630368,-0.0069469204403961315,0.07336680034509453,1,5
SKS02,SKS03,1,0.75,120,shaking,original,3,profile_nrmse,6,-0.006185013906059127,-0.02627678251142633,-0.000827442266606998,6,0
SKS02,SKS03,1,0.75,120,shaking,original,4,peak_depth_error,6,-0.39285714285714285,-0.5714285714285714,-0.35714285714285715,6,0
SKS02,SKS03,1,0.75,120,shaking,original,4,peak_load_error,6,-0.29261708271600856,-0.3001950090835782,-0.2582343764825151,6,0
SKS02,SKS03,1,0.75,120,shaking,original,4,profile_nrmse,6,-0.05527253687484798,-0.09236112385218824,-0.02318785880483406,6,0
SKS02,SKS03,1,0.75,240,after_decay,boundary_retained,2,peak_depth_error,5,0.21428571428571425,-0.0714285714285714,0.28571428571428564,1,4
SKS02,SKS03,1,0.75,240,after_decay,boundary_retained,2,peak_load_error,5,-0.023278605478082914,-0.0915606658393604,0.005376701750817892,4,1
SKS02,SKS03,1,0.75,240,after_decay,boundary_retained,2,profile_nrmse,5,-0.00403651265703539,-0.03344547268128979,0.005035426625315906,3,2
SKS02,SKS03,1,0.75,240,after_decay,boundary_retained,3,peak_depth_error,5,0.0714285714285714,0.0,0.0714285714285714,0,4
SKS02,SKS03,1,0.75,240,after_decay,boundary_retained,3,peak_load_error,5,0.03775734812677797,-0.0012332528777053153,0.0762602067507859,1,4
SKS02,SKS03,1,0.75,240,after_decay,boundary_retained,3,profile_nrmse,5,-0.0005535350051338941,-0.011903994419036307,0.007911346924469306,3,2
SKS02,SKS03,1,0.75,240,after_decay,boundary_retained,4,peak_depth_error,5,-0.35714285714285715,-0.35714285714285715,-0.2142857142857143,5,0
SKS02,SKS03,1,0.75,240,after_decay,boundary_retained,4,peak_load_error,5,-0.30424752274682276,-0.33637700582426894,-0.27067255570200044,5,0
SKS02,SKS03,1,0.75,240,after_decay,boundary_retained,4,profile_nrmse,5,-0.05942255695982908,-0.08679488449567488,-0.032211544414073964,5,0
SKS02,SKS03,1,0.75,240,after_decay,original,2,peak_depth_error,5,0.21428571428571425,0.14285714285714285,0.28571428571428564,0,5
SKS02,SKS03,1,0.75,240,after_decay,original,2,peak_load_error,5,-0.08441877480268345,-0.18354315515710773,-0.03663601819807594,5,0
SKS02,SKS03,1,0.75,240,after_decay,original,2,profile_nrmse,5,0.012158125606843817,-0.04234329965794137,0.04493344775596529,2,3
SKS02,SKS03,1,0.75,240,after_decay,original,3,peak_depth_error,5,0.0714285714285714,0.0,0.0714285714285714,0,4
SKS02,SKS03,1,0.75,240,after_decay,original,3,peak_load_error,5,0.03775734812677797,-0.0012332528777053153,0.0762602067507859,1,4
SKS02,SKS03,1,0.75,240,after_decay,original,3,profile_nrmse,5,-0.0005535350051338941,-0.011903994419036307,0.007911346924469306,3,2
SKS02,SKS03,1,0.75,240,after_decay,original,4,peak_depth_error,5,-0.35714285714285715,-0.35714285714285715,-0.2142857142857143,5,0
SKS02,SKS03,1,0.75,240,after_decay,original,4,peak_load_error,5,-0.30424752274682276,-0.33637700582426894,-0.27067255570200044,5,0
SKS02,SKS03,1,0.75,240,after_decay,original,4,profile_nrmse,5,-0.05942255695982908,-0.08679488449567488,-0.032211544414073964,5,0
SKS02,SKS03,1,0.75,240,before_decay,boundary_retained,2,peak_depth_error,5,0.4285714285714285,0.4285714285714285,0.4999999999999999,0,5
SKS02,SKS03,1,0.75,240,before_decay,boundary_retained,2,peak_load_error,5,-0.0999445564630849,-0.1665089152971088,-0.00045141549540388126,5,0
SKS02,SKS03,1,0.75,240,before_decay,boundary_retained,2,profile_nrmse,5,-0.017716392527824518,-0.04255372215341108,-0.002099350242332293,5,0
SKS02,SKS03,1,0.75,240,before_decay,boundary_retained,3,peak_depth_error,5,0.1428571428571428,0.1428571428571428,0.35714285714285704,0,5
SKS02,SKS03,1,0.75,240,before_decay,boundary_retained,3,peak_load_error,5,0.003277101695392595,-0.033704053460522604,0.06998627895634763,2,3
SKS02,SKS03,1,0.75,240,before_decay,boundary_retained,3,profile_nrmse,5,-0.009120997589671623,-0.028670533896265185,-0.0012179009998243007,5,0
SKS02,SKS03,1,0.75,240,before_decay,boundary_retained,4,peak_depth_error,5,-0.35714285714285715,-0.5714285714285714,-0.2857142857142857,5,0
SKS02,SKS03,1,0.75,240,before_decay,boundary_retained,4,peak_load_error,5,-0.29981268112076875,-0.30464734327320186,-0.2705131195056235,5,0
SKS02,SKS03,1,0.75,240,before_decay,boundary_retained,4,profile_nrmse,5,-0.06168387600804863,-0.09646974508763828,-0.02716157468412471,5,0
SKS02,SKS03,1,0.75,240,before_decay,original,2,peak_depth_error,5,0.4285714285714285,0.14285714285714285,0.4285714285714285,0,5
SKS02,SKS03,1,0.75,240,before_decay,original,2,peak_load_error,5,-0.1665089152971088,-0.2092237608768507,-0.0338318770896472,5,0
SKS02,SKS03,1,0.75,240,before_decay,original,2,profile_nrmse,5,0.006456809622587795,-0.04419614600722041,0.05752364824323522,2,3
SKS02,SKS03,1,0.75,240,before_decay,original,3,peak_depth_error,5,0.1428571428571428,0.1428571428571428,0.35714285714285704,0,5
SKS02,SKS03,1,0.75,240,before_decay,original,3,peak_load_error,5,0.003277101695392595,-0.033704053460522604,0.06998627895634763,2,3
SKS02,SKS03,1,0.75,240,before_decay,original,3,profile_nrmse,5,-0.009120997589671623,-0.028670533896265185,-0.0012179009998243007,5,0
SKS02,SKS03,1,0.75,240,before_decay,original,4,peak_depth_error,5,-0.35714285714285715,-0.5714285714285714,-0.2857142857142857,5,0
SKS02,SKS03,1,0.75,240,before_decay,original,4,peak_load_error,5,-0.29981268112076875,-0.30464734327320186,-0.2705131195056235,5,0
SKS02,SKS03,1,0.75,240,before_decay,original,4,profile_nrmse,5,-0.06168387600804863,-0.09646974508763828,-0.02716157468412471,5,0
SKS02,SKS03,1,0.75,240,shaking,boundary_retained,2,peak_depth_error,6,0.4285714285714285,0.21428571428571425,0.4999999999999999,0,6
SKS02,SKS03,1,0.75,240,shaking,boundary_retained,2,peak_load_error,6,-0.08907410196161927,-0.11914284193070657,-0.018768743679474897,6,0
SKS02,SKS03,1,0.75,240,shaking,boundary_retained,2,profile_nrmse,6,-0.013239034397102944,-0.044978176186600494,-0.0012394410793928612,6,0
SKS02,SKS03,1,0.75,240,shaking,boundary_retained,3,peak_depth_error,6,0.24999999999999992,0.0714285714285714,0.35714285714285704,0,6
SKS02,SKS03,1,0.75,240,shaking,boundary_retained,3,peak_load_error,6,0.030247522953139747,-0.007307455535635304,0.07331630756629186,1,5
SKS02,SKS03,1,0.75,240,shaking,boundary_retained,3,profile_nrmse,6,-0.006225607753150612,-0.026281850899213144,-0.0008266469911504953,6,0
SKS02,SKS03,1,0.75,240,shaking,boundary_retained,4,peak_depth_error,6,-0.39285714285714285,-0.5714285714285714,-0.35714285714285715,6,0
SKS02,SKS03,1,0.75,240,shaking,boundary_retained,4,peak_load_error,6,-0.2928111788929593,-0.3002158938971693,-0.258282850374132,6,0
SKS02,SKS03,1,0.75,240,shaking,boundary_retained,4,profile_nrmse,6,-0.05526010836948754,-0.09233972293922557,-0.023199809108336265,6,0
SKS02,SKS03,1,0.75,240,shaking,original,2,peak_depth_error,6,0.3214285714285714,0.14285714285714285,0.4999999999999999,0,6
SKS02,SKS03,1,0.75,240,shaking,original,2,peak_load_error,6,-0.12839565446735676,-0.20862976536969402,-0.06799374836761726,6,0
SKS02,SKS03,1,0.75,240,shaking,original,2,profile_nrmse,6,0.0227421108313121,-0.043764732228884065,0.056784977231860184,2,4
SKS02,SKS03,1,0.75,240,shaking,original,3,peak_depth_error,6,0.24999999999999992,0.0714285714285714,0.35714285714285704,0,6
SKS02,SKS03,1,0.75,240,shaking,original,3,peak_load_error,6,0.030247522953139747,-0.007307455535635304,0.07331630756629186,1,5
SKS02,SKS03,1,0.75,240,shaking,original,3,profile_nrmse,6,-0.006225607753150612,-0.026281850899213144,-0.0008266469911504953,6,0
SKS02,SKS03,1,0.75,240,shaking,original,4,peak_depth_error,6,-0.39285714285714285,-0.5714285714285714,-0.35714285714285715,6,0
SKS02,SKS03,1,0.75,240,shaking,original,4,peak_load_error,6,-0.2928111788929593,-0.3002158938971693,-0.258282850374132,6,0
SKS02,SKS03,1,0.75,240,shaking,original,4,profile_nrmse,6,-0.05526010836948754,-0.09233972293922557,-0.023199809108336265,6,0
SKS03,SKS02,0,0.25,120,after_decay,boundary_retained,2,peak_depth_error,5,0.2857142857142857,0.14285714285714288,0.4285714285714285,0,5
SKS03,SKS02,0,0.25,120,after_decay,boundary_retained,2,peak_load_error,5,0.02231837727944444,-0.07821326407796797,0.17045844759809395,2,3
SKS03,SKS02,0,0.25,120,after_decay,boundary_retained,2,profile_nrmse,5,-0.11580078066749885,-0.1722740908610588,-0.09081622790916663,5,0
SKS03,SKS02,0,0.25,120,after_decay,boundary_retained,3,peak_depth_error,5,0.0714285714285714,0.0714285714285714,0.21428571428571425,0,5
SKS03,SKS02,0,0.25,120,after_decay,boundary_retained,3,peak_load_error,5,0.05922790748194922,-0.013888806712722218,0.11222572003318403,1,4
SKS03,SKS02,0,0.25,120,after_decay,boundary_retained,3,profile_nrmse,5,-0.0495534917454876,-0.07651570364937936,-0.029454078072274074,5,0
SKS03,SKS02,0,0.25,120,after_decay,boundary_retained,4,peak_depth_error,5,0.07142857142857142,0.07142857142857142,0.14285714285714282,0,5
SKS03,SKS02,0,0.25,120,after_decay,boundary_retained,4,peak_load_error,5,0.015501963252902144,0.009271696750203826,0.11903750478851907,0,5
SKS03,SKS02,0,0.25,120,after_decay,boundary_retained,4,profile_nrmse,5,-0.06351301924600124,-0.10114104009071455,-0.05339064031846558,5,0
SKS03,SKS02,0,0.25,120,after_decay,original,2,peak_depth_error,5,0.0,0.0,0.14285714285714285,0,1
SKS03,SKS02,0,0.25,120,after_decay,original,2,peak_load_error,5,-0.027406464009717732,-0.07905124164889143,0.057382555806647764,4,1
SKS03,SKS02,0,0.25,120,after_decay,original,2,profile_nrmse,5,-0.09810554010267744,-0.15423810306996671,-0.08061455915510364,5,0
SKS03,SKS02,0,0.25,120,after_decay,original,3,peak_depth_error,5,0.07142857142857142,-2.7755575615628914e-17,0.07142857142857142,0,4
SKS03,SKS02,0,0.25,120,after_decay,original,3,peak_load_error,5,0.013158810297447095,0.009271696750203826,0.023486309774284744,0,5
SKS03,SKS02,0,0.25,120,after_decay,original,3,profile_nrmse,5,-0.039218360373608305,-0.05111387321455597,-0.03164830132698538,5,0
SKS03,SKS02,0,0.25,120,after_decay,original,4,peak_depth_error,5,0.07142857142857142,0.07142857142857142,0.14285714285714282,0,5
SKS03,SKS02,0,0.25,120,after_decay,original,4,peak_load_error,5,0.015501963252902144,0.009271696750203826,0.11903750478851907,0,5
SKS03,SKS02,0,0.25,120,after_decay,original,4,profile_nrmse,5,-0.06351301924600124,-0.10114104009071455,-0.05339064031846558,5,0
SKS03,SKS02,0,0.25,120,before_decay,boundary_retained,2,peak_depth_error,5,0.2857142857142857,0.14285714285714288,0.35714285714285715,0,5
SKS03,SKS02,0,0.25,120,before_decay,boundary_retained,2,peak_load_error,5,0.005569005789822945,-0.11721520860408,0.14545431175281806,1,4
SKS03,SKS02,0,0.25,120,before_decay,boundary_retained,2,profile_nrmse,5,-0.13382084708055075,-0.17279005916896242,-0.10454485338458851,5,0
SKS03,SKS02,0,0.25,120,before_decay,boundary_retained,3,peak_depth_error,5,0.0714285714285714,0.0714285714285714,0.21428571428571425,0,5
SKS03,SKS02,0,0.25,120,before_decay,boundary_retained,3,peak_load_error,5,0.024503017554874565,-0.04406923953218786,0.08527143854728794,2,3
SKS03,SKS02,0,0.25,120,before_decay,boundary_retained,3,profile_nrmse,5,-0.06232818909944801,-0.09128288834811757,-0.05025067201405539,5,0
SKS03,SKS02,0,0.25,120,before_decay,boundary_retained,4,peak_depth_error,5,0.07142857142857142,0.07142857142857142,0.14285714285714285,0,5
SKS03,SKS02,0,0.25,120,before_decay,boundary_retained,4,peak_load_error,5,0.014373740793106595,0.0064396926591783026,0.10173421962910284,0,5
SKS03,SKS02,0,0.25,120,before_decay,boundary_retained,4,profile_nrmse,5,-0.08492993598897289,-0.10210563255147016,-0.05252684681918863,5,0
SKS03,SKS02,0,0.25,120,before_decay,original,2,peak_depth_error,5,0.0,0.0,0.07142857142857142,0,1
SKS03,SKS02,0,0.25,120,before_decay,original,2,peak_load_error,5,-0.04334840913872766,-0.12552372085249378,0.01744773056576331,4,1
SKS03,SKS02,0,0.25,120,before_decay,original,2,profile_nrmse,5,-0.11279293767075017,-0.1485898162058574,-0.07092105627399073,5,0
SKS03,SKS02,0,0.25,120,before_decay,original,3,peak_depth_error,5,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,5
SKS03,SKS02,0,0.25,120,before_decay,original,3,peak_load_error,5,0.013351657285751078,0.0064396926591783026,0.022160195409975797,0,5
SKS03,SKS02,0,0.25,120,before_decay,original,3,profile_nrmse,5,-0.05216611897493546,-0.06365954268959156,-0.041795226230962414,5,0
SKS03,SKS02,0,0.25,120,before_decay,original,4,peak_depth_error,5,0.07142857142857142,0.07142857142857142,0.14285714285714285,0,5
SKS03,SKS02,0,0.25,120,before_decay,original,4,peak_load_error,5,0.014373740793106595,0.0064396926591783026,0.10173421962910284,0,5
SKS03,SKS02,0,0.25,120,before_decay,original,4,profile_nrmse,5,-0.08492993598897289,-0.10210563255147016,-0.05252684681918863,5,0
SKS03,SKS02,0,0.25,120,shaking,boundary_retained,2,peak_depth_error,5,0.35714285714285715,0.0,0.4285714285714285,0,4
SKS03,SKS02,0,0.25,120,shaking,boundary_retained,2,peak_load_error,5,0.02498695581795815,-0.0792339314099108,0.17450283083577955,2,3
SKS03,SKS02,0,0.25,120,shaking,boundary_retained,2,profile_nrmse,5,-0.1282149062712582,-0.20262061443504895,-0.07675486115798094,5,0
SKS03,SKS02,0,0.25,120,shaking,boundary_retained,3,peak_depth_error,5,0.21428571428571425,-0.07142857142857142,0.21428571428571427,1,4
SKS03,SKS02,0,0.25,120,shaking,boundary_retained,3,peak_load_error,5,-0.01383598346654653,-0.10833768095901475,0.033182764767295064,4,1
SKS03,SKS02,0,0.25,120,shaking,boundary_retained,3,profile_nrmse,5,-0.06983772749346372,-0.11421230333837552,-0.05360710616214527,5,0
SKS03,SKS02,0,0.25,120,shaking,boundary_retained,4,peak_depth_error,5,0.07142857142857142,-0.1357142857142851,0.14285714285714285,1,3
SKS03,SKS02,0,0.25,120,shaking,boundary_retained,4,peak_load_error,5,0.03445670398479028,0.009065881507635702,0.10755231749899764,0,5
SKS03,SKS02,0,0.25,120,shaking,boundary_retained,4,profile_nrmse,5,-0.060304733287463795,-0.103377096756415,-0.04036858664167687,5,0
SKS03,SKS02,0,0.25,120,shaking,original,2,peak_depth_error,5,0.07142857142857142,-0.2857142857142857,0.3571428571428571,1,3
SKS03,SKS02,0,0.25,120,shaking,original,2,peak_load_error,5,-0.08127600972910967,-0.15679977137890588,0.00036566484413801115,4,1
SKS03,SKS02,0,0.25,120,shaking,original,2,profile_nrmse,5,-0.0940696331708055,-0.14406699296442255,-0.07684577414585762,5,0
SKS03,SKS02,0,0.25,120,shaking,original,3,peak_depth_error,5,0.07142857142857142,-0.1357142857142851,0.14285714285714285,1,3
SKS03,SKS02,0,0.25,120,shaking,original,3,peak_load_error,5,0.02364390302583521,-0.008533989558353631,0.026483881599608614,1,4
SKS03,SKS02,0,0.25,120,shaking,original,3,profile_nrmse,5,-0.04181156156689837,-0.08225990791541282,-0.03897890621068152,5,0
SKS03,SKS02,0,0.25,120,shaking,original,4,peak_depth_error,5,0.07142857142857142,-0.1357142857142851,0.14285714285714285,1,3
SKS03,SKS02,0,0.25,120,shaking,original,4,peak_load_error,5,0.03445670398479028,0.009065881507635702,0.10755231749899764,0,5
SKS03,SKS02,0,0.25,120,shaking,original,4,profile_nrmse,5,-0.060304733287463795,-0.103377096756415,-0.04036858664167687,5,0
SKS03,SKS02,0,0.25,240,after_decay,boundary_retained,2,peak_depth_error,5,0.2857142857142857,0.14285714285714288,0.4285714285714285,0,5
SKS03,SKS02,0,0.25,240,after_decay,boundary_retained,2,peak_load_error,5,0.022073034417358098,-0.07822947771275193,0.17051882204162322,2,3
SKS03,SKS02,0,0.25,240,after_decay,boundary_retained,2,profile_nrmse,5,-0.11575732174004968,-0.17239633852296588,-0.09076475091007952,5,0
SKS03,SKS02,0,0.25,240,after_decay,boundary_retained,3,peak_depth_error,5,0.0714285714285714,0.0714285714285714,0.21428571428571425,0,5
SKS03,SKS02,0,0.25,240,after_decay,boundary_retained,3,peak_load_error,5,0.05924912971183543,-0.013865920314303351,0.11227035998533821,1,4
SKS03,SKS02,0,0.25,240,after_decay,boundary_retained,3,profile_nrmse,5,-0.049553004159944104,-0.07652250870033477,-0.02929684509997962,5,0
SKS03,SKS02,0,0.25,240,after_decay,boundary_retained,4,peak_depth_error,5,0.07142857142857142,0.07142857142857142,0.14285714285714282,0,5
SKS03,SKS02,0,0.25,240,after_decay,boundary_retained,4,peak_load_error,5,0.015271430864091697,0.009300988270314805,0.11906945911962703,0,5
SKS03,SKS02,0,0.25,240,after_decay,boundary_retained,4,profile_nrmse,5,-0.06340101557841936,-0.10111491186486363,-0.05338606439554231,5,0
SKS03,SKS02,0,0.25,240,after_decay,original,2,peak_depth_error,5,0.0,0.0,0.14285714285714285,0,1
SKS03,SKS02,0,0.25,240,after_decay,original,2,peak_load_error,5,-0.027378284728847152,-0.07907434152130424,0.05739503348579969,4,1
SKS03,SKS02,0,0.25,240,after_decay,original,2,profile_nrmse,5,-0.0980518079195395,-0.1543800640950506,-0.08056829711420666,5,0
SKS03,SKS02,0,0.25,240,after_decay,original,3,peak_depth_error,5,0.07142857142857142,-2.7755575615628914e-17,0.07142857142857142,0,4
SKS03,SKS02,0,0.25,240,after_decay,original,3,peak_load_error,5,0.013153382378145707,0.009300988270314805,0.023469058451133867,0,5
SKS03,SKS02,0,0.25,240,after_decay,original,3,profile_nrmse,5,-0.039230497051461435,-0.051126067305226716,-0.031654059339348894,5,0
SKS03,SKS02,0,0.25,240,after_decay,original,4,peak_depth_error,5,0.07142857142857142,0.07142857142857142,0.14285714285714282,0,5
SKS03,SKS02,0,0.25,240,after_decay,original,4,peak_load_error,5,0.015271430864091697,0.009300988270314805,0.11906945911962703,0,5
SKS03,SKS02,0,0.25,240,after_decay,original,4,profile_nrmse,5,-0.06340101557841936,-0.10111491186486363,-0.05338606439554231,5,0
SKS03,SKS02,0,0.25,240,before_decay,boundary_retained,2,peak_depth_error,5,0.2857142857142857,0.14285714285714288,0.35714285714285715,0,5
SKS03,SKS02,0,0.25,240,before_decay,boundary_retained,2,peak_load_error,5,0.0026414490665851303,-0.11859396687798378,0.14425303537991974,1,4
SKS03,SKS02,0,0.25,240,before_decay,boundary_retained,2,profile_nrmse,5,-0.1358951889130917,-0.18323142733348874,-0.10546774273737125,5,0
SKS03,SKS02,0,0.25,240,before_decay,boundary_retained,3,peak_depth_error,5,0.0714285714285714,0.0,0.21428571428571425,0,4
SKS03,SKS02,0,0.25,240,before_decay,boundary_retained,3,peak_load_error,5,0.02331720400384777,-0.044068985199387845,0.08256371876475416,2,3
SKS03,SKS02,0,0.25,240,before_decay,boundary_retained,3,profile_nrmse,5,-0.06677968501810283,-0.09128028556327289,-0.05116804763540181,5,0
SKS03,SKS02,0,0.25,240,before_decay,boundary_retained,4,peak_depth_error,5,0.07142857142857142,0.07142857142857142,0.14285714285714285,0,5
SKS03,SKS02,0,0.25,240,before_decay,boundary_retained,4,peak_load_error,5,0.014494391354237718,0.00606407601687648,0.10058307400665492,0,5
SKS03,SKS02,0,0.25,240,before_decay,boundary_retained,4,profile_nrmse,5,-0.0862280584973148,-0.10259481739154885,-0.052974652559819306,5,0
SKS03,SKS02,0,0.25,240,before_decay,original,2,peak_depth_error,5,0.0,0.0,0.07142857142857142,0,1
SKS03,SKS02,0,0.25,240,before_decay,original,2,peak_load_error,5,-0.046226798548767906,-0.12715887720664942,0.016353036824565854,4,1
SKS03,SKS02,0,0.25,240,before_decay,original,2,profile_nrmse,5,-0.1149789887767242,-0.1505295889477055,-0.07142878406462198,5,0
SKS03,SKS02,0,0.25,240,before_decay,original,3,peak_depth_error,5,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,5
SKS03,SKS02,0,0.25,240,before_decay,original,3,peak_load_error,5,0.014359300739646875,0.005096690694141794,0.02277489492302577,0,5
SKS03,SKS02,0,0.25,240,before_decay,original,3,profile_nrmse,5,-0.05263678493106865,-0.07050890699375245,-0.04194646670426165,5,0
SKS03,SKS02,0,0.25,240,before_decay,original,4,peak_depth_error,5,0.07142857142857142,0.07142857142857142,0.14285714285714285,0,5
SKS03,SKS02,0,0.25,240,before_decay,original,4,peak_load_error,5,0.014494391354237718,0.00606407601687648,0.10058307400665492,0,5
SKS03,SKS02,0,0.25,240,before_decay,original,4,profile_nrmse,5,-0.0862280584973148,-0.10259481739154885,-0.052974652559819306,5,0
SKS03,SKS02,0,0.25,240,shaking,boundary_retained,2,peak_depth_error,5,0.35714285714285715,0.0,0.4285714285714285,0,4
SKS03,SKS02,0,0.25,240,shaking,boundary_retained,2,peak_load_error,5,0.025918522075074557,-0.07823318278439864,0.17226410471974563,2,3
SKS03,SKS02,0,0.25,240,shaking,boundary_retained,2,profile_nrmse,5,-0.1290804775561521,-0.20422914734859432,-0.07783493759300432,5,0
SKS03,SKS02,0,0.25,240,shaking,boundary_retained,3,peak_depth_error,5,0.21428571428571425,-0.07142857142857142,0.21428571428571427,1,4
SKS03,SKS02,0,0.25,240,shaking,boundary_retained,3,peak_load_error,5,-0.012865318494610312,-0.10612829341009587,0.03977839004733229,4,1
SKS03,SKS02,0,0.25,240,shaking,boundary_retained,3,profile_nrmse,5,-0.06915790236838468,-0.1137101710601214,-0.0537645585898374,5,0
SKS03,SKS02,0,0.25,240,shaking,boundary_retained,4,peak_depth_error,5,0.07142857142857142,-2.7755575615628914e-17,0.14285714285714285,0,4
SKS03,SKS02,0,0.25,240,shaking,boundary_retained,4,peak_load_error,5,0.03577963099999576,0.010013551157668436,0.10943204466542589,0,5
SKS03,SKS02,0,0.25,240,shaking,boundary_retained,4,profile_nrmse,5,-0.060128106334787663,-0.10142848513889915,-0.04082105602686604,5,0
SKS03,SKS02,0,0.25,240,shaking,original,2,peak_depth_error,5,0.07142857142857142,-0.2857142857142857,0.3571428571428571,1,3
SKS03,SKS02,0,0.25,240,shaking,original,2,peak_load_error,5,-0.0731963142702067,-0.1530312113659521,0.0011785652747066978,4,1
SKS03,SKS02,0,0.25,240,shaking,original,2,profile_nrmse,5,-0.09393301196279952,-0.14563474639715274,-0.07707290886701651,5,0
SKS03,SKS02,0,0.25,240,shaking,original,3,peak_depth_error,5,0.07142857142857142,-0.07142857142857142,0.14285714285714285,1,3
SKS03,SKS02,0,0.25,240,shaking,original,3,peak_load_error,5,0.022479607733481337,-0.0064893667860764104,0.02737966453260353,1,4
SKS03,SKS02,0,0.25,240,shaking,original,3,profile_nrmse,5,-0.04172039382303245,-0.08200773082982912,-0.03900424611913794,5,0
SKS03,SKS02,0,0.25,240,shaking,original,4,peak_depth_error,5,0.07142857142857142,-2.7755575615628914e-17,0.14285714285714285,0,4
SKS03,SKS02,0,0.25,240,shaking,original,4,peak_load_error,5,0.03577963099999576,0.010013551157668436,0.10943204466542589,0,5
SKS03,SKS02,0,0.25,240,shaking,original,4,profile_nrmse,5,-0.060128106334787663,-0.10142848513889915,-0.04082105602686604,5,0
SKS03,SKS02,0,0.5,120,after_decay,boundary_retained,2,peak_depth_error,5,0.2857142857142857,0.14285714285714288,0.4285714285714285,0,5
SKS03,SKS02,0,0.5,120,after_decay,boundary_retained,2,peak_load_error,5,0.02196980087009289,-0.07888697737075862,0.1804295963097853,2,3
SKS03,SKS02,0,0.5,120,after_decay,boundary_retained,2,profile_nrmse,5,-0.11603792526455362,-0.1723468784876661,-0.08877791831825785,5,0
SKS03,SKS02,0,0.5,120,after_decay,boundary_retained,3,peak_depth_error,5,0.0714285714285714,0.0714285714285714,0.21428571428571425,0,5
SKS03,SKS02,0,0.5,120,after_decay,boundary_retained,3,peak_load_error,5,0.05925710474861381,-0.02021485288934234,0.11167952334294866,1,4
SKS03,SKS02,0,0.5,120,after_decay,boundary_retained,3,profile_nrmse,5,-0.04961713131542633,-0.08181932480726928,-0.03855573254233445,5,0
SKS03,SKS02,0,0.5,120,after_decay,boundary_retained,4,peak_depth_error,5,0.07142857142857142,0.07142857142857142,0.14285714285714282,0,5
SKS03,SKS02,0,0.5,120,after_decay,boundary_retained,4,peak_load_error,5,0.015428659212430543,0.009324840168984369,0.1292233325043344,0,5
SKS03,SKS02,0,0.5,120,after_decay,boundary_retained,4,profile_nrmse,5,-0.07117225282024622,-0.10097568989019311,-0.04506537559890837,5,0
SKS03,SKS02,0,0.5,120,after_decay,original,2,peak_depth_error,5,0.0,0.0,0.14285714285714285,0,1
SKS03,SKS02,0,0.5,120,after_decay,original,2,peak_load_error,5,-0.0276439420419254,-0.07973394287750904,0.057409550175731024,4,1
SKS03,SKS02,0,0.5,120,after_decay,original,2,profile_nrmse,5,-0.09794863262467378,-0.15355626000693295,-0.06637521010551484,5,0
SKS03,SKS02,0,0.5,120,after_decay,original,3,peak_depth_error,5,0.07142857142857142,-2.7755575615628914e-17,0.07142857142857142,0,4
SKS03,SKS02,0,0.5,120,after_decay,original,3,peak_load_error,5,0.014185876458867356,0.009324840168984369,0.023516719921424997,0,5
SKS03,SKS02,0,0.5,120,after_decay,original,3,profile_nrmse,5,-0.044188282260613984,-0.04881814437168681,-0.031633495267290195,5,0
SKS03,SKS02,0,0.5,120,after_decay,original,4,peak_depth_error,5,0.07142857142857142,0.07142857142857142,0.14285714285714282,0,5
SKS03,SKS02,0,0.5,120,after_decay,original,4,peak_load_error,5,0.015428659212430543,0.009324840168984369,0.1292233325043344,0,5
