test,source,event,smoothed,eta,sampling_cap,phase,policy,additional_stations_b,metric,candidate,uniform,delta,piles
SKS02,SKS03,EQM_1,1,0.75,120,shaking,original,3,peak_load_error,0.33260792266411554,0.29347528052845245,0.0391326421356631,2
SKS02,SKS03,EQM_1,1,0.75,120,shaking,original,3,profile_nrmse,0.19800836338389172,0.1988358056504987,-0.000827442266606998,2
SKS02,SKS03,EQM_1,1,0.75,120,shaking,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_1,1,0.75,120,shaking,original,4,peak_load_error,0.0,0.29347528052845245,-0.29347528052845245,2
SKS02,SKS03,EQM_1,1,0.75,120,shaking,original,4,profile_nrmse,0.1459038726576947,0.18888053409423772,-0.042976661436543016,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,boundary_retained,2,peak_depth_error,0.42857142857142855,0.2142857142857143,0.21428571428571425,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,boundary_retained,2,peak_load_error,0.3326111508807482,0.38602805323594347,-0.05341690235519525,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,boundary_retained,2,profile_nrmse,0.21136790740588476,0.21260734848527763,-0.0012394410793928612,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,boundary_retained,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,boundary_retained,3,peak_load_error,0.3326111508807482,0.2934857296019649,0.03912542127878332,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,boundary_retained,3,profile_nrmse,0.19801232541562325,0.19883897240677373,-0.0008266469911504953,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,boundary_retained,4,peak_load_error,0.0,0.2934857296019649,-0.2934857296019649,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,boundary_retained,4,profile_nrmse,0.14590638943425882,0.1888832556893308,-0.042976866255071966,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,original,2,peak_depth_error,0.42857142857142855,0.2142857142857143,0.21428571428571425,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,original,2,peak_load_error,0.26052832945926374,0.38602805323594347,-0.12549972377667976,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,original,2,profile_nrmse,0.25469271394811865,0.21260734848527763,0.04208536546284103,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,original,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,original,3,peak_load_error,0.3326111508807482,0.2934857296019649,0.03912542127878332,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,original,3,profile_nrmse,0.19801232541562325,0.19883897240677373,-0.0008266469911504953,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,original,4,peak_load_error,0.0,0.2934857296019649,-0.2934857296019649,2
SKS02,SKS03,EQM_1,1,0.75,240,shaking,original,4,profile_nrmse,0.14590638943425882,0.1888832556893308,-0.042976866255071966,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,boundary_retained,2,peak_load_error,0.34184820406418026,0.3644561889714474,-0.022607984907267176,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,boundary_retained,2,profile_nrmse,0.20026804007943189,0.19654861132255252,0.0037194287568793893,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,boundary_retained,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,boundary_retained,3,peak_load_error,0.34184820406418026,0.30359985231000897,0.038248351754171295,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,boundary_retained,3,profile_nrmse,0.1876050910787141,0.1895688493289553,-0.0019637582502412126,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,boundary_retained,4,peak_load_error,0.0,0.3027032938507571,-0.3027032938507571,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,boundary_retained,4,profile_nrmse,0.13971183991032096,0.17765714739519636,-0.03794530748487539,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,original,2,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,original,2,peak_load_error,0.2665569282374324,0.3644561889714474,-0.09789926073401506,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,original,2,profile_nrmse,0.2328820284017554,0.19654861132255252,0.036333417079202894,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,original,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,original,3,peak_load_error,0.34184820406418026,0.30359985231000897,0.038248351754171295,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,original,3,profile_nrmse,0.1876050910787141,0.1895688493289553,-0.0019637582502412126,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,original,4,peak_load_error,0.0,0.3027032938507571,-0.3027032938507571,2
SKS02,SKS03,EQM_2,0,0.25,120,after_decay,original,4,profile_nrmse,0.13971183991032096,0.17765714739519636,-0.03794530748487539,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,boundary_retained,2,peak_load_error,0.3493456175417534,0.39310438555369764,-0.0437587680119442,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,boundary_retained,2,profile_nrmse,0.22300932087340242,0.22300942580529529,-1.0493189285532001e-07,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,boundary_retained,3,peak_depth_error,0.5714285714285714,0.35714285714285715,0.21428571428571422,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,boundary_retained,3,peak_load_error,0.3483841442228412,0.3113045905186621,0.037079553704179063,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,boundary_retained,3,profile_nrmse,0.20766608146846827,0.21208664456946164,-0.004420563100993355,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,boundary_retained,4,peak_load_error,0.0,0.3113045905186621,-0.3113045905186621,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,boundary_retained,4,profile_nrmse,0.15773346962787693,0.2023568442328506,-0.044623374604973676,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,original,2,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,original,2,peak_load_error,0.2714732051986386,0.39310438555369764,-0.12163118035505902,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,original,2,profile_nrmse,0.26454347238176046,0.22300942580529529,0.04153404657646517,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,original,3,peak_depth_error,0.5714285714285714,0.35714285714285715,0.21428571428571422,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,original,3,peak_load_error,0.3483841442228412,0.3113045905186621,0.037079553704179063,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,original,3,profile_nrmse,0.20766608146846827,0.21208664456946164,-0.004420563100993355,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,original,4,peak_load_error,0.0,0.3113045905186621,-0.3113045905186621,2
SKS02,SKS03,EQM_2,0,0.25,120,before_decay,original,4,profile_nrmse,0.15773346962787693,0.2023568442328506,-0.044623374604973676,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,boundary_retained,2,peak_depth_error,0.7857142857142856,0.5714285714285714,0.21428571428571425,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,boundary_retained,2,peak_load_error,0.36045078812593867,0.4515540920965333,-0.09110330397059462,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,boundary_retained,2,profile_nrmse,0.23826600133915946,0.24532199995629445,-0.007055998617134976,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,boundary_retained,3,peak_depth_error,0.7857142857142856,0.35714285714285715,0.4285714285714285,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,boundary_retained,3,peak_load_error,0.3550767147888748,0.33939733908948844,0.01567937569938642,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,boundary_retained,3,profile_nrmse,0.2202822300286048,0.23327912094902092,-0.012996890920416115,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,boundary_retained,4,peak_load_error,0.0,0.33939733908948844,-0.33939733908948844,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,boundary_retained,4,profile_nrmse,0.1706182977208148,0.2225772606732569,-0.0519589629524421,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,original,2,peak_depth_error,0.42857142857142855,0.5714285714285714,-0.14285714285714285,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,original,2,peak_load_error,0.30131487658949124,0.4515540920965333,-0.15023921550704206,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,original,2,profile_nrmse,0.28554877926942285,0.24532199995629445,0.040226779313128416,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,original,3,peak_depth_error,0.7857142857142856,0.35714285714285715,0.4285714285714285,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,original,3,peak_load_error,0.3550767147888748,0.33939733908948844,0.01567937569938642,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,original,3,profile_nrmse,0.2202822300286048,0.23327912094902092,-0.012996890920416115,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,original,4,peak_load_error,0.0,0.33939733908948844,-0.33939733908948844,2
SKS02,SKS03,EQM_2,0,0.25,120,shaking,original,4,profile_nrmse,0.1706182977208148,0.2225772606732569,-0.0519589629524421,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,boundary_retained,2,peak_load_error,0.34189143858548965,0.3643964681510862,-0.022505029565596524,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,boundary_retained,2,profile_nrmse,0.2002744029830959,0.1966138003447868,0.0036606026383091267,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,boundary_retained,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,boundary_retained,3,peak_load_error,0.34189143858548965,0.3035650183648049,0.038326420220684804,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,boundary_retained,3,profile_nrmse,0.1876314463297165,0.18956575061116882,-0.0019343042814523037,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,boundary_retained,4,peak_load_error,0.0,0.30273902797016117,-0.30273902797016117,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,boundary_retained,4,profile_nrmse,0.1397076770414182,0.1776396795706581,-0.03793200252923991,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,original,2,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,original,2,peak_load_error,0.2665991519383545,0.3643964681510862,-0.09779731621273169,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,original,2,profile_nrmse,0.23289767666881817,0.1966138003447868,0.03628387632403137,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,original,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,original,3,peak_load_error,0.34189143858548965,0.3035650183648049,0.038326420220684804,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,original,3,profile_nrmse,0.1876314463297165,0.18956575061116882,-0.0019343042814523037,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,original,4,peak_load_error,0.0,0.30273902797016117,-0.30273902797016117,2
SKS02,SKS03,EQM_2,0,0.25,240,after_decay,original,4,profile_nrmse,0.1397076770414182,0.1776396795706581,-0.03793200252923991,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,boundary_retained,2,peak_load_error,0.34890668500102584,0.3890835460702553,-0.04017686106922952,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,boundary_retained,2,profile_nrmse,0.22192625148291403,0.22331077845551997,-0.0013845269726059373,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,boundary_retained,3,peak_depth_error,0.5714285714285714,0.35714285714285715,0.21428571428571422,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,boundary_retained,3,peak_load_error,0.34845928571253454,0.311415233563888,0.037044052148646506,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,boundary_retained,3,profile_nrmse,0.20768660594078975,0.21237675663922267,-0.004690150698432927,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,boundary_retained,4,peak_load_error,0.0,0.311415233563888,-0.311415233563888,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,boundary_retained,4,profile_nrmse,0.15822427371765155,0.20224468295285716,-0.04402040923520563,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,original,2,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,original,2,peak_load_error,0.27150127356609444,0.3890835460702553,-0.11758227250416087,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,original,2,profile_nrmse,0.2645142228008026,0.22331077845551997,0.04120344434528267,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,original,3,peak_depth_error,0.5714285714285714,0.35714285714285715,0.21428571428571422,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,original,3,peak_load_error,0.34845928571253454,0.311415233563888,0.037044052148646506,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,original,3,profile_nrmse,0.20768660594078975,0.21237675663922267,-0.004690150698432927,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,original,4,peak_load_error,0.0,0.311415233563888,-0.311415233563888,2
SKS02,SKS03,EQM_2,0,0.25,240,before_decay,original,4,profile_nrmse,0.15822427371765155,0.20224468295285716,-0.04402040923520563,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,boundary_retained,2,peak_depth_error,0.7857142857142856,0.5714285714285714,0.21428571428571425,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,boundary_retained,2,peak_load_error,0.35841644153651125,0.4488075393528344,-0.09039109781632317,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,boundary_retained,2,profile_nrmse,0.2382804433336272,0.2456080873310838,-0.007327643997456626,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,boundary_retained,3,peak_depth_error,0.7857142857142856,0.35714285714285715,0.4285714285714285,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,boundary_retained,3,peak_load_error,0.35383669259527134,0.33653555130653834,0.017301141288733016,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,boundary_retained,3,profile_nrmse,0.22014313149485742,0.23305865494552186,-0.012915523450664448,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,boundary_retained,4,peak_load_error,0.0,0.33653555130653834,-0.33653555130653834,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,boundary_retained,4,profile_nrmse,0.17034849793949963,0.22286245961958595,-0.05251396168008634,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,original,2,peak_depth_error,0.42857142857142855,0.5714285714285714,-0.14285714285714285,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,original,2,peak_load_error,0.2995817662747388,0.4488075393528344,-0.1492257730780956,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,original,2,profile_nrmse,0.2856440580293692,0.2456080873310838,0.04003597069828539,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,original,3,peak_depth_error,0.7857142857142856,0.35714285714285715,0.4285714285714285,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,original,3,peak_load_error,0.35383669259527134,0.33653555130653834,0.017301141288733016,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,original,3,profile_nrmse,0.22014313149485742,0.23305865494552186,-0.012915523450664448,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,original,4,peak_load_error,0.0,0.33653555130653834,-0.33653555130653834,2
SKS02,SKS03,EQM_2,0,0.25,240,shaking,original,4,profile_nrmse,0.17034849793949963,0.22286245961958595,-0.05251396168008634,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,boundary_retained,2,peak_load_error,0.3424937362542283,0.36580951564499875,-0.023315779390770425,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,boundary_retained,2,profile_nrmse,0.20158206933768225,0.19772776973812947,0.00385429959955276,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,boundary_retained,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,boundary_retained,3,peak_load_error,0.3424937362542283,0.3047357911330307,0.03775794512119762,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,boundary_retained,3,profile_nrmse,0.1881179592918667,0.19026523897621672,-0.002147279684350009,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,boundary_retained,4,peak_load_error,0.0,0.3039334810874649,-0.3039334810874649,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,boundary_retained,4,profile_nrmse,0.1402488485122134,0.17853904300546986,-0.03829019449325646,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,original,2,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,original,2,peak_load_error,0.26778634657419503,0.36580951564499875,-0.09802316907080369,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,original,2,profile_nrmse,0.2343531544359852,0.19772776973812947,0.03662538469785574,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,original,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,original,3,peak_load_error,0.3424937362542283,0.3047357911330307,0.03775794512119762,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,original,3,profile_nrmse,0.1881179592918667,0.19026523897621672,-0.002147279684350009,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,original,4,peak_load_error,0.0,0.3039334810874649,-0.3039334810874649,2
SKS02,SKS03,EQM_2,0,0.5,120,after_decay,original,4,profile_nrmse,0.1402488485122134,0.17853904300546986,-0.03829019449325646,2
SKS02,SKS03,EQM_2,0,0.5,120,before_decay,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,2
SKS02,SKS03,EQM_2,0,0.5,120,before_decay,boundary_retained,2,peak_load_error,0.3314680720058859,0.4071186868076926,-0.07565061480180665,2
SKS02,SKS03,EQM_2,0,0.5,120,before_decay,boundary_retained,2,profile_nrmse,0.23150297629587602,0.2328513060709112,-0.001348329775035212,2
SKS02,SKS03,EQM_2,0,0.5,120,before_decay,boundary_retained,3,peak_depth_error,0.7142857142857142,0.35714285714285715,0.35714285714285704,2
SKS02,SKS03,EQM_2,0,0.5,120,before_decay,boundary_retained,3,peak_load_error,0.32901961381643563,0.29686826303950997,0.03215135077692566,2
SKS02,SKS03,EQM_2,0,0.5,120,before_decay,boundary_retained,3,profile_nrmse,0.21470377249576683,0.21943891581312114,-0.004735143317354321,2
SKS02,SKS03,EQM_2,0,0.5,120,before_decay,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_2,0,0.5,120,before_decay,boundary_retained,4,peak_load_error,0.0,0.29686826303950997,-0.29686826303950997,2
SKS02,SKS03,EQM_2,0,0.5,120,before_decay,boundary_retained,4,profile_nrmse,0.16442812241088675,0.21062294624278077,-0.046194823831894,2
SKS02,SKS03,EQM_2,0,0.5,120,before_decay,original,2,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,2
