test,source,event,pile,smoothed,eta,sampling_cap,phase,policy,additional_stations_b,metric,candidate,uniform,delta,snapshots
SKS02,SKS03,EQM_1,1,1,0.75,120,shaking,original,3,peak_load_error,0.20451024932276515,0.27039253521969364,-0.06588228589692849,120
SKS02,SKS03,EQM_1,1,1,0.75,120,shaking,original,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,120
SKS02,SKS03,EQM_1,1,1,0.75,120,shaking,boundary_retained,3,profile_nrmse,0.22106936174726696,0.25852420026647205,-0.037454838519205086,120
SKS02,SKS03,EQM_1,1,1,0.75,120,shaking,boundary_retained,3,peak_load_error,0.20451024932276515,0.27039253521969364,-0.06588228589692849,120
SKS02,SKS03,EQM_1,1,1,0.75,120,shaking,boundary_retained,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,120
SKS02,SKS03,EQM_1,1,1,0.75,120,shaking,original,4,profile_nrmse,0.24389302230703114,0.2387411226190101,0.005151899688021044,120
SKS02,SKS03,EQM_1,1,1,0.75,120,shaking,original,4,peak_load_error,0.0,0.27039253521969364,-0.27039253521969364,120
SKS02,SKS03,EQM_1,1,1,0.75,120,shaking,original,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,120
SKS02,SKS03,EQM_1,1,1,0.75,120,shaking,boundary_retained,4,profile_nrmse,0.24389302230703114,0.2387411226190101,0.005151899688021044,120
SKS02,SKS03,EQM_1,1,1,0.75,120,shaking,boundary_retained,4,peak_load_error,0.0,0.27039253521969364,-0.27039253521969364,120
SKS02,SKS03,EQM_1,1,1,0.75,120,shaking,boundary_retained,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,120
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,original,2,profile_nrmse,0.38208166956526485,0.2645768589626187,0.11750481060264617,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,original,2,peak_load_error,0.20449656069202193,0.3757299351294789,-0.17123337443745695,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,original,2,peak_depth_error,0.7142857142857142,0.1428571428571429,0.5714285714285713,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,boundary_retained,2,profile_nrmse,0.24454543152525515,0.2645768589626187,-0.020031427437363525,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,boundary_retained,2,peak_load_error,0.20449656069202193,0.3757299351294789,-0.17123337443745695,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,boundary_retained,2,peak_depth_error,0.7142857142857142,0.1428571428571429,0.5714285714285713,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,original,3,profile_nrmse,0.22107217130319382,0.2585282275515644,-0.03745605624837059,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,original,3,peak_load_error,0.20449656069202193,0.2704113609774243,-0.06591480028540236,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,original,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,boundary_retained,3,profile_nrmse,0.22107217130319382,0.2585282275515644,-0.03745605624837059,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,boundary_retained,3,peak_load_error,0.20449656069202193,0.2704113609774243,-0.06591480028540236,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,boundary_retained,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,original,4,profile_nrmse,0.24389720020234115,0.23874352179873126,0.00515367840360989,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,original,4,peak_load_error,0.0,0.2704113609774243,-0.2704113609774243,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,original,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,boundary_retained,4,profile_nrmse,0.24389720020234115,0.23874352179873126,0.00515367840360989,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,boundary_retained,4,peak_load_error,0.0,0.2704113609774243,-0.2704113609774243,240
SKS02,SKS03,EQM_1,1,1,0.75,240,shaking,boundary_retained,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,240
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,original,2,profile_nrmse,0.12801563452194234,0.1624338118502558,-0.034418177328313454,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,original,2,peak_load_error,0.3197233606248002,0.3993282778512526,-0.07960491722645235,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,original,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,boundary_retained,2,profile_nrmse,0.17953714961204437,0.1624338118502558,0.017103337761788573,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,boundary_retained,2,peak_load_error,0.4638641705613457,0.3993282778512526,0.06453589271009313,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,boundary_retained,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,original,3,profile_nrmse,0.17603847123966523,0.14072317631448805,0.03531529492517718,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,original,3,peak_load_error,0.4638641705613457,0.3197233606248002,0.1441408099365455,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,original,3,peak_depth_error,0.1428571428571429,0.1428571428571429,0.0,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,boundary_retained,3,profile_nrmse,0.17603847123966523,0.14072317631448805,0.03531529492517718,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,boundary_retained,3,peak_load_error,0.4638641705613457,0.3197233606248002,0.1441408099365455,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,boundary_retained,3,peak_depth_error,0.1428571428571429,0.1428571428571429,0.0,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,original,4,profile_nrmse,0.049008699060073845,0.1405733096393954,-0.09156461057932155,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,original,4,peak_load_error,0.0,0.3197233606248002,-0.3197233606248002,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,original,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,boundary_retained,4,profile_nrmse,0.049008699060073845,0.1405733096393954,-0.09156461057932155,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,boundary_retained,4,peak_load_error,0.0,0.3197233606248002,-0.3197233606248002,120
SKS02,SKS03,EQM_1,2,0,0.25,120,shaking,boundary_retained,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,120
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,original,2,profile_nrmse,0.12810124236571616,0.16253871789144994,-0.034437475525733785,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,original,2,peak_load_error,0.3196499665660282,0.3994679722058579,-0.07981800563982971,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,original,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,boundary_retained,2,profile_nrmse,0.17978241492234645,0.16253871789144994,0.01724369703089651,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,boundary_retained,2,peak_load_error,0.46502611983999365,0.3994679722058579,0.06555814763413575,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,boundary_retained,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,original,3,profile_nrmse,0.17629462139636176,0.14098924846714608,0.03530537292921568,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,original,3,peak_load_error,0.46502611983999365,0.3196499665660282,0.14537615327396547,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,original,3,peak_depth_error,0.1428571428571429,0.1428571428571429,0.0,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,boundary_retained,3,profile_nrmse,0.17629462139636176,0.14098924846714608,0.03530537292921568,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,boundary_retained,3,peak_load_error,0.46502611983999365,0.3196499665660282,0.14537615327396547,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,boundary_retained,3,peak_depth_error,0.1428571428571429,0.1428571428571429,0.0,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,original,4,profile_nrmse,0.049080635892339755,0.14082186005309255,-0.0917412241607528,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,original,4,peak_load_error,0.0,0.3196499665660282,-0.3196499665660282,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,original,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,boundary_retained,4,profile_nrmse,0.049080635892339755,0.14082186005309255,-0.0917412241607528,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,boundary_retained,4,peak_load_error,0.0,0.3196499665660282,-0.3196499665660282,240
SKS02,SKS03,EQM_1,2,0,0.25,240,shaking,boundary_retained,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,240
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,original,2,profile_nrmse,0.12801563452194234,0.1624338118502558,-0.034418177328313454,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,original,2,peak_load_error,0.3197233606248002,0.3993282778512526,-0.07960491722645235,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,original,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,boundary_retained,2,profile_nrmse,0.17953714961204437,0.1624338118502558,0.017103337761788573,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,boundary_retained,2,peak_load_error,0.4638641705613457,0.3993282778512526,0.06453589271009313,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,boundary_retained,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,original,3,profile_nrmse,0.17603847123966523,0.14072317631448805,0.03531529492517718,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,original,3,peak_load_error,0.4638641705613457,0.3197233606248002,0.1441408099365455,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,original,3,peak_depth_error,0.1428571428571429,0.1428571428571429,0.0,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,boundary_retained,3,profile_nrmse,0.17603847123966523,0.14072317631448805,0.03531529492517718,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,boundary_retained,3,peak_load_error,0.4638641705613457,0.3197233606248002,0.1441408099365455,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,boundary_retained,3,peak_depth_error,0.1428571428571429,0.1428571428571429,0.0,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,original,4,profile_nrmse,0.049008699060073845,0.1405733096393954,-0.09156461057932155,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,original,4,peak_load_error,0.0,0.3197233606248002,-0.3197233606248002,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,original,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,boundary_retained,4,profile_nrmse,0.049008699060073845,0.1405733096393954,-0.09156461057932155,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,boundary_retained,4,peak_load_error,0.0,0.3197233606248002,-0.3197233606248002,120
SKS02,SKS03,EQM_1,2,0,0.5,120,shaking,boundary_retained,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,120
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,original,2,profile_nrmse,0.12810124236571616,0.16253871789144994,-0.034437475525733785,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,original,2,peak_load_error,0.3196499665660282,0.3994679722058579,-0.07981800563982971,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,original,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,boundary_retained,2,profile_nrmse,0.17978241492234645,0.16253871789144994,0.01724369703089651,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,boundary_retained,2,peak_load_error,0.46502611983999365,0.3994679722058579,0.06555814763413575,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,boundary_retained,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,original,3,profile_nrmse,0.17629462139636176,0.14098924846714608,0.03530537292921568,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,original,3,peak_load_error,0.46502611983999365,0.3196499665660282,0.14537615327396547,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,original,3,peak_depth_error,0.1428571428571429,0.1428571428571429,0.0,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,boundary_retained,3,profile_nrmse,0.17629462139636176,0.14098924846714608,0.03530537292921568,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,boundary_retained,3,peak_load_error,0.46502611983999365,0.3196499665660282,0.14537615327396547,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,boundary_retained,3,peak_depth_error,0.1428571428571429,0.1428571428571429,0.0,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,original,4,profile_nrmse,0.049080635892339755,0.14082186005309255,-0.0917412241607528,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,original,4,peak_load_error,0.0,0.3196499665660282,-0.3196499665660282,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,original,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,boundary_retained,4,profile_nrmse,0.049080635892339755,0.14082186005309255,-0.0917412241607528,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,boundary_retained,4,peak_load_error,0.0,0.3196499665660282,-0.3196499665660282,240
SKS02,SKS03,EQM_1,2,0,0.5,240,shaking,boundary_retained,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,240
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,original,2,profile_nrmse,0.12801563452194234,0.1624338118502558,-0.034418177328313454,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,original,2,peak_load_error,0.3197233606248002,0.3993282778512526,-0.07960491722645235,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,original,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,boundary_retained,2,profile_nrmse,0.17953714961204437,0.1624338118502558,0.017103337761788573,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,boundary_retained,2,peak_load_error,0.4638641705613457,0.3993282778512526,0.06453589271009313,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,boundary_retained,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,original,3,profile_nrmse,0.17603847123966523,0.14072317631448805,0.03531529492517718,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,original,3,peak_load_error,0.4638641705613457,0.3197233606248002,0.1441408099365455,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,original,3,peak_depth_error,0.1428571428571429,0.1428571428571429,0.0,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,boundary_retained,3,profile_nrmse,0.17603847123966523,0.14072317631448805,0.03531529492517718,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,boundary_retained,3,peak_load_error,0.4638641705613457,0.3197233606248002,0.1441408099365455,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,boundary_retained,3,peak_depth_error,0.1428571428571429,0.1428571428571429,0.0,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,original,4,profile_nrmse,0.049008699060073845,0.1405733096393954,-0.09156461057932155,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,original,4,peak_load_error,0.0,0.3197233606248002,-0.3197233606248002,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,original,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,boundary_retained,4,profile_nrmse,0.049008699060073845,0.1405733096393954,-0.09156461057932155,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,boundary_retained,4,peak_load_error,0.0,0.3197233606248002,-0.3197233606248002,120
SKS02,SKS03,EQM_1,2,0,0.75,120,shaking,boundary_retained,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,120
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,original,2,profile_nrmse,0.12810124236571616,0.16253871789144994,-0.034437475525733785,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,original,2,peak_load_error,0.3196499665660282,0.3994679722058579,-0.07981800563982971,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,original,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,boundary_retained,2,profile_nrmse,0.17978241492234645,0.16253871789144994,0.01724369703089651,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,boundary_retained,2,peak_load_error,0.46502611983999365,0.3994679722058579,0.06555814763413575,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,boundary_retained,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,original,3,profile_nrmse,0.17629462139636176,0.14098924846714608,0.03530537292921568,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,original,3,peak_load_error,0.46502611983999365,0.3196499665660282,0.14537615327396547,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,original,3,peak_depth_error,0.1428571428571429,0.1428571428571429,0.0,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,boundary_retained,3,profile_nrmse,0.17629462139636176,0.14098924846714608,0.03530537292921568,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,boundary_retained,3,peak_load_error,0.46502611983999365,0.3196499665660282,0.14537615327396547,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,boundary_retained,3,peak_depth_error,0.1428571428571429,0.1428571428571429,0.0,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,original,4,profile_nrmse,0.049080635892339755,0.14082186005309255,-0.0917412241607528,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,original,4,peak_load_error,0.0,0.3196499665660282,-0.3196499665660282,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,original,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,boundary_retained,4,profile_nrmse,0.049080635892339755,0.14082186005309255,-0.0917412241607528,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,boundary_retained,4,peak_load_error,0.0,0.3196499665660282,-0.3196499665660282,240
SKS02,SKS03,EQM_1,2,0,0.75,240,shaking,boundary_retained,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,240
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,original,2,profile_nrmse,0.12730235886189428,0.1606417314845492,-0.033339372622654906,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,original,2,peak_load_error,0.31655802583721127,0.3963228534942728,-0.07976482765706155,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,original,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,boundary_retained,2,profile_nrmse,0.17819154006385002,0.1606417314845492,0.01754980857930083,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,boundary_retained,2,peak_load_error,0.46070559600546596,0.3963228534942728,0.06438274251119314,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,boundary_retained,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,original,3,profile_nrmse,0.17494736502051644,0.13914741103452535,0.03579995398599109,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,original,3,peak_load_error,0.46070559600546596,0.31655802583721127,0.1441475701682547,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,original,3,peak_depth_error,0.1428571428571429,0.1428571428571429,0.0,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,boundary_retained,3,profile_nrmse,0.17494736502051644,0.13914741103452535,0.03579995398599109,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,boundary_retained,3,peak_load_error,0.46070559600546596,0.31655802583721127,0.1441475701682547,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,boundary_retained,3,peak_depth_error,0.1428571428571429,0.1428571428571429,0.0,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,original,4,profile_nrmse,0.04791472300835824,0.13901994556946531,-0.09110522256110708,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,original,4,peak_load_error,0.0,0.31655802583721127,-0.31655802583721127,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,original,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,boundary_retained,4,profile_nrmse,0.04791472300835824,0.13901994556946531,-0.09110522256110708,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,boundary_retained,4,peak_load_error,0.0,0.31655802583721127,-0.31655802583721127,120
SKS02,SKS03,EQM_1,2,1,0.25,120,shaking,boundary_retained,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,120
SKS02,SKS03,EQM_1,2,1,0.25,240,shaking,original,2,profile_nrmse,0.12730375833097246,0.16063783800793657,-0.03333407967696411,240
SKS02,SKS03,EQM_1,2,1,0.25,240,shaking,original,2,peak_load_error,0.3165600982265055,0.39632617134240805,-0.07976607311590256,240
SKS02,SKS03,EQM_1,2,1,0.25,240,shaking,original,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,240
SKS02,SKS03,EQM_1,2,1,0.25,240,shaking,boundary_retained,2,profile_nrmse,0.17819038328651438,0.16063783800793657,0.017552545278577802,240
SKS02,SKS03,EQM_1,2,1,0.25,240,shaking,boundary_retained,2,peak_load_error,0.4607257410694745,0.39632617134240805,0.06439956972706645,240
SKS02,SKS03,EQM_1,2,1,0.25,240,shaking,boundary_retained,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,240
