pile,stage,reference_pitch_m,boundary_rule,interpolator,layout_source,additional_stations_b,total_retained,reference_levels,measured_span_m,head_to_dfos_gap_m,candidate_realised_z,uniform_realised_z,candidate_nrmse,uniform_nrmse,delta_nrmse,delta_distance_weighted_nrmse,candidate_outside_sse_fraction,delta_squared_error_inside,delta_squared_error_outside
F1,Step 6,0.2,original,linear,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.06384951478358589,0.046361188026115475,0.01748832675747041,0.011690226597841191,0.5287588773083285,0.0006718326125102396,0.0012555681703962796
F1,Step 7,0.2,original,linear,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.06291351836976133,0.044269149979015016,0.01864436839074632,0.013400235566557575,0.5169796235102654,0.0006782847318944971,0.0013200684219032744
F1,Step 8,0.2,original,linear,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.06552508240472422,0.04937720787200958,0.016147874532714643,0.010352056855613814,0.557797156578049,0.0005092040407176186,0.0013462237261926372
F1,Step 9,0.2,original,linear,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.06819044892453364,0.04885030763827662,0.019340141286257023,0.013773928427634224,0.5518750250411899,0.0007717853121785235,0.0014917994559966415
F1,Step 10,0.2,original,linear,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.071828642361263,0.05265393398172038,0.019174708379542625,0.013334081470044654,0.5730698587973422,0.0006847075798005732,0.0017022095199102844
F1,Step 11,0.2,original,linear,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.0728721651904829,0.052429848674610195,0.0204423165158727,0.014654168710861608,0.5658627784013873,0.0008981036800786507,0.0016633597474278539
F1,Step 12,0.2,original,linear,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.06225429928282737,0.05251175263970004,0.009742546643127334,0.005140508540942015,0.3707384456001026,0.0013313370116685176,-0.00021322339776571985
F1,Step 1,0.2,original,pchip,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.07480668138181486,0.04357387342540568,0.031232807956409175,0.025320086408176623,0.3300056294687437,0.002114220065736481,0.0015831370683306114
F1,Step 2,0.2,original,pchip,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.07258231477317804,0.03391514309292895,0.03866717168024909,0.03492953392288009,0.2637390715649958,0.0028225522881184816,0.0012954031987003724
F1,Step 3,0.2,original,pchip,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.07313326225435327,0.04214189972335305,0.030991362531000217,0.026203179285011376,0.375746675746566,0.002107722532591058,0.001464811803079812
F1,Step 4,0.2,original,pchip,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.07223750572114816,0.03538694377270331,0.036850561948444854,0.03228417073979544,0.3016802664065745,0.0025881975486335414,0.0013778238946069057
F1,Step 5,0.2,original,pchip,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.07629544674653367,0.04350802301002531,0.032787423736508364,0.027285736579882626,0.32547426857663486,0.002576258808114125,0.0013517883198981395
F1,Step 6,0.2,original,pchip,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.0778890011881226,0.04295723861793613,0.03493176257018647,0.029714251558802862,0.3553207784531112,0.0028892384874538695,0.0013321336689511925
F1,Step 7,0.2,original,pchip,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.07809694057503616,0.04142347002344307,0.03667347055159309,0.03198274500234043,0.33550062291654587,0.003003992898095374,0.0013792353603022697
F1,Step 8,0.2,original,pchip,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.0790111776904408,0.04531487860227666,0.03369629908816414,0.028524902596619675,0.38363160373380645,0.0027243255621747617,0.001465002415116578
F1,Step 9,0.2,original,pchip,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.08330766587150659,0.04488012001941316,0.03842754585209343,0.033473729653440566,0.36975827902507397,0.0032891534467103163,0.0016367885732913386
F1,Step 10,0.2,original,pchip,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.08617571823442378,0.04851720224024119,0.037658515994182594,0.03242205469328884,0.3981374762433294,0.0032117377898566515,0.001860597710141683
F1,Step 11,0.2,original,pchip,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.08897483296424422,0.04794445330378803,0.04103037966045619,0.03580735587465199,0.3795771949096632,0.0037503526102272626,0.0018674976881887873
F1,Step 12,0.2,original,pchip,SKS02,3,4,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442,0.000000;0.338303;0.667352;1.000000,0.08173683981697524,0.050504715795169595,0.031232124021805648,0.02720719518424637,0.21506544542042377,0.004229055516973475,-9.887085125845888e-05
F1,Step 1,0.2,original,linear,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.03477901239880344,0.04526646500955012,-0.010487452610746684,-0.011387699893142193,0.0,-0.0008394731510247025,0.0
F1,Step 2,0.2,original,linear,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.03336494068898963,0.034329281886118466,-0.0009643411971288346,-0.0023727919455212437,0.0,-6.528032763678538e-05,0.0
F1,Step 3,0.2,original,linear,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.039620002822953006,0.0425155090772214,-0.002895506254268397,-0.0036570183548906426,0.0,-0.00023782388840449116,0.0
F1,Step 4,0.2,original,linear,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.03245742062705037,0.037317056054068806,-0.0048596354270184355,-0.006014622225672797,0.0,-0.00033907851878123854,0.0
F1,Step 5,0.2,original,linear,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.04185801965388151,0.0467537906374642,-0.004895770983582695,-0.0063363284601251554,0.0,-0.0004338231296271043,0.0
F1,Step 6,0.2,original,linear,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.048126725046158614,0.046361188026115475,0.0017655370200431383,0.0009284110369658927,0.0,0.00016682190847571858,0.0
F1,Step 7,0.2,original,linear,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.04625218048346385,0.044269149979015016,0.0019830305044488336,0.001285501981406749,0.0,0.0001795065596103892,0.0
F1,Step 8,0.2,original,linear,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.053304543851075255,0.04937720787200958,0.003927335979065673,0.0032789452874805863,0.0,0.0004032657379355601,0.0
F1,Step 9,0.2,original,linear,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.05646548611201987,0.04885030763827662,0.007615178473743246,0.007237321675003676,0.0,0.0008019985655124415,0.0
F1,Step 10,0.2,original,linear,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.06034347786526404,0.05265393398172038,0.007689543883543662,0.007325936938415503,0.0,0.0008688985571242437,0.0
F1,Step 11,0.2,original,linear,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.06180348073519476,0.052429848674610195,0.009373632060584565,0.0091711566529925,0.0,0.001070781198943065,0.0
F1,Step 12,0.2,original,linear,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.05740157503461972,0.05251175263970004,0.004889822394919682,0.004798586151578965,0.0,0.0005374566511620342,0.0
F1,Step 1,0.2,original,pchip,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.03775742043560789,0.04357387342540568,-0.005816452989797792,-0.00714714146631585,0.0,-0.00047305964734201513,0.0
F1,Step 2,0.2,original,pchip,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.037493647977559365,0.03391514309292895,0.0035785048846304138,0.002232780485720086,0.0,0.00025553670765129515,0.0
F1,Step 3,0.2,original,pchip,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.04139147335356173,0.04214189972335305,-0.000750426369791321,-0.0013747814205914838,0.0,-6.268564591453353e-05,0.0
F1,Step 4,0.2,original,pchip,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.036808893477757454,0.03538694377270331,0.0014219497050541458,0.00028646999408539486,0.0,0.00010265884948442958,0.0
F1,Step 5,0.2,original,pchip,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.04498329008029259,0.04350802301002531,0.0014752670702672804,0.00011070146520309604,0.0,0.0001305483202068578,0.0
F1,Step 6,0.2,original,pchip,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.0447292235266048,0.04295723861793613,0.0017719849086686723,0.001172017642095624,0.0,0.00015537908761467358,0.0
F1,Step 7,0.2,original,pchip,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.04387846755528946,0.04142347002344307,0.002454997531846387,0.0019093714187876434,0.0,0.00020941604621750313,0.0
F1,Step 8,0.2,original,pchip,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.048612270394803654,0.04531487860227666,0.003297391792526992,0.0028447672382040934,0.0,0.00030971461019843274,0.0
F1,Step 9,0.2,original,pchip,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.049641372893373885,0.04488012001941316,0.004761252873960724,0.004540630043710532,0.0,0.00045004072978206553,0.0
F1,Step 10,0.2,original,pchip,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.053038861998279965,0.04851720224024119,0.004521659758038775,0.004321973230063385,0.0,0.00045920196885212115,0.0
F1,Step 11,0.2,original,pchip,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.05109090240285147,0.04794445330378803,0.0031464490990634406,0.0030793992720563323,0.0,0.0003116097057385835,0.0
F1,Step 12,0.2,original,pchip,SKS03,3,4,93,19.45,1.38,0.000000;0.142931;0.430848;1.000000,0.000000;0.338303;0.667352;1.000000,0.05030589728845489,0.050504715795169595,-0.0001988185067147083,-0.00021978185558670787,0.0,-2.0043015554281036e-05,0.0
F1,Step 1,0.2,original,linear,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.041532846017806394,0.03989132611274973,0.0016415199050566626,2.012762327827794e-05,0.0,0.00013365939930506794,0.0
F1,Step 2,0.2,original,linear,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.045379621788005545,0.03987513423735343,0.0055044875506521165,0.003049607133240928,0.0,0.0004692837431754723,0.0
F1,Step 3,0.2,original,linear,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.03980615462379542,0.04292363054882729,-0.003117475925031872,-0.004922029993218627,0.0,-0.00025790811355870985,0.0
F1,Step 4,0.2,original,linear,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.04330181508073065,0.04043899390940577,0.0028628211713248794,0.0006522867004997643,0.0,0.00023973496088083558,0.0
F1,Step 5,0.2,original,linear,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.044116111281276585,0.04762838109998262,-0.003512269818706032,-0.005681107931492083,0.0,-0.00032223141162320197,0.0
F1,Step 6,0.2,original,linear,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.04569143516043854,0.04543741119514719,0.00025402396529135285,-0.0011076657198819187,0.0,2.3148910903672697e-05,0.0
F1,Step 7,0.2,original,linear,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.045252464827976416,0.04397562532429153,0.0012768395036848873,2.6500382262227562e-05,0.0,0.00011392995034477248,0.0
F1,Step 8,0.2,original,linear,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.04584989475583875,0.04604290573759286,-0.00019301098175410897,-0.001215342638716102,0.0,-1.77363196393714e-05,0.0
F1,Step 9,0.2,original,linear,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.047799391876393496,0.04510995842198785,0.002689433454405643,0.0020794391349367863,0.0,0.0002498735149195597,0.0
F1,Step 10,0.2,original,linear,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.04907238838277211,0.04708103664595479,0.001991351736817318,0.0014375629956474081,0.0,0.0001914752899318895,0.0
F1,Step 11,0.2,original,linear,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.05040527701341297,0.04532380759511614,0.005081469418296833,0.004905016969902552,0.0,0.00048644441587979045,0.0
F1,Step 12,0.2,original,linear,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.05514883698722179,0.048002889486276935,0.007145947500944855,0.007031101471234147,0.0,0.0007371168220114461,0.0
F1,Step 1,0.2,original,pchip,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.062418623634764546,0.03999477920061848,0.022423844434146065,0.019495143790070273,0.0,0.0022965022131521623,0.0
F1,Step 2,0.2,original,pchip,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.06329877142644454,0.04400992910163959,0.019288842324804947,0.015743586353812948,0.0,0.002069860604565928,0.0
F1,Step 3,0.2,original,pchip,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.05770418615193377,0.04870422945323998,0.008999956698693787,0.006020382008175375,0.0,0.0009576711328231762,0.0
F1,Step 4,0.2,original,pchip,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.060458405888499434,0.044524962396389374,0.01593344349211006,0.012831606086688693,0.0,0.0016727465661786553,0.0
F1,Step 5,0.2,original,pchip,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.06266542893860197,0.05032926000028259,0.012336168938319382,0.009111982372753465,0.0,0.0013939215718829277,0.0
F1,Step 6,0.2,original,pchip,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.06242011099238679,0.04697937994286156,0.01544073104952523,0.013179778436180255,0.0,0.0016892081164861436,0.0
F1,Step 7,0.2,original,pchip,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.06360073532556663,0.04626117482512151,0.017339560500445127,0.015219563024130987,0.0,0.0019049572377523244,0.0
F1,Step 8,0.2,original,pchip,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.061958926428339084,0.046690954959627995,0.015267971468711089,0.013511165971711751,0.0,0.0016588632891103262,0.0
F1,Step 9,0.2,original,pchip,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.06603303620896422,0.045682479958145755,0.02035055625081847,0.01905892841134641,0.0,0.0022734728958479916,0.0
F1,Step 10,0.2,original,pchip,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.06669362646212847,0.04712479150405042,0.019568834958078048,0.018359565561316238,0.0,0.0022272938363697,0.0
F1,Step 11,0.2,original,pchip,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.06994932222496132,0.04403191511812755,0.025917407106833774,0.025185544269897206,0.0,0.0029540981307614785,0.0
F1,Step 12,0.2,original,pchip,SKS02,4,5,93,19.45,1.38,0.000000;0.142931;0.718766;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.07353440733014406,0.047376033290584124,0.026158374039559937,0.02559107069276472,0.0,0.003162820531045009,0.0
F1,Step 1,0.2,original,linear,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.035888330343806674,0.03989132611274973,-0.004002995768943057,-0.005064139343378668,0.0,-0.00030334564416755367,0.0
F1,Step 2,0.2,original,linear,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.034124671289971605,0.03987513423735343,-0.005750462947381824,-0.007675751429457485,0.0,-0.0004255331397983429,0.0
F1,Step 3,0.2,original,linear,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.033587303674010464,0.04292363054882729,-0.009336326874816829,-0.010832451113007319,0.0,-0.000714331091402023,0.0
F1,Step 4,0.2,original,linear,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.030931050265372205,0.04043899390940577,-0.009507943644033567,-0.011094430200399456,0.0,-0.000678582357885975,0.0
F1,Step 5,0.2,original,linear,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.03338780898437713,0.04762838109998262,-0.014240572115605483,-0.015744210752847244,0.0,-0.001153716897427927,0.0
F1,Step 6,0.2,original,linear,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.03194121252813378,0.04543741119514719,-0.013496198667013404,-0.01423537951662001,0.0,-0.001044317278349476,0.0
F1,Step 7,0.2,original,linear,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.031361169596744086,0.04397562532429153,-0.012614455727547443,-0.013351657243941828,0.0,-0.0009503326641867247,0.0
F1,Step 8,0.2,original,linear,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.03193524940851726,0.04604290573759286,-0.014107656329075596,-0.014690311805584944,0.0,-0.0011000890139766589,0.0
F1,Step 9,0.2,original,linear,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.03138218384317712,0.04510995842198785,-0.013727774578810734,-0.013934002930424488,0.0,-0.0010500668860665056,0.0
F1,Step 10,0.2,original,linear,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.03310759759255704,0.04708103664595479,-0.013973439053397749,-0.014144232962550615,0.0,-0.0011205109933070487,0.0
F1,Step 11,0.2,original,linear,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.032272854033262105,0.04532380759511614,-0.013050953561854033,-0.012827733565089261,0.0,-0.0010127104274668653,0.0
F1,Step 12,0.2,original,linear,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.038135341042806664,0.048002889486276935,-0.009867548443470271,-0.009597952138131569,0.0,-0.0008499731625805417,0.0
F1,Step 1,0.2,original,pchip,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.040813075685151814,0.03999477920061848,0.0008182964845333332,-0.0006865051612049491,0.0,6.612478357570536e-05,0.0
F1,Step 2,0.2,original,pchip,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.041998939182559564,0.04400992910163959,-0.002010989919080025,-0.004816631368979252,0.0,-0.00017296296707100623,0.0
F1,Step 3,0.2,original,pchip,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.04000687809416724,0.04870422945323998,-0.008697351359072743,-0.01104276562348299,0.0,-0.0007715516717922905,0.0
F1,Step 4,0.2,original,pchip,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.040773398073746754,0.044524962396389374,-0.00375156432264262,-0.006144451710459915,0.0,-0.000320002285919672,0.0
F1,Step 5,0.2,original,pchip,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.04503822321926699,0.05032926000028259,-0.005291036781015598,-0.007786764323125056,0.0,-0.0005045928614275248,0.0
F1,Step 6,0.2,original,pchip,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.03637981697354352,0.04697937994286156,-0.010599562969318042,-0.011947841616646637,0.0,-0.0008835710567872181,0.0
F1,Step 7,0.2,original,pchip,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.03615151061997026,0.04626117482512151,-0.010109664205151248,-0.011413179636717084,0.0,-0.0008331645760946331,0.0
F1,Step 8,0.2,original,pchip,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.036868216934180145,0.046690954959627995,-0.00982273802544785,-0.010903656546591436,0.0,-0.000820779855136242,0.0
F1,Step 9,0.2,original,pchip,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.033437075157663386,0.045682479958145755,-0.01224540480048237,-0.01278062397467096,0.0,-0.000968850980027158,0.0
F1,Step 10,0.2,original,pchip,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.0353945402864392,0.04712479150405042,-0.011730251217611218,-0.012222966410175458,0.0,-0.0009679724922118544,0.0
F1,Step 11,0.2,original,pchip,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.03252459385468959,0.04403191511812755,-0.01150732126343796,-0.01141095093795403,0.0,-0.0008809603435574777,0.0
F1,Step 12,0.2,original,pchip,SKS03,4,5,93,19.45,1.38,0.000000;0.142931;0.574807;0.852442;1.000000,0.000000;0.245758;0.502828;0.749614;1.000000,0.03772682076887259,0.047376033290584124,-0.009649212521711532,-0.009411590715511682,0.0,-0.0008211755250238994,0.0
F1,Step 1,0.2,boundary_constrained,linear,SKS02,2,3,93,19.45,1.38,0.000000;0.142931;1.000000,0.000000;0.502828;1.000000,0.03301240680654536,0.04010164783715978,-0.007089241030614424,-0.008254576692729595,0.0,-0.0005183231560947397,0.0
F1,Step 2,0.2,boundary_constrained,linear,SKS02,2,3,93,19.45,1.38,0.000000;0.142931;1.000000,0.000000;0.502828;1.000000,0.03396134388462966,0.035867960011794854,-0.001906616127165195,-0.0032328630288916277,0.0,-0.00013313767695764258,0.0
F1,Step 3,0.2,boundary_constrained,linear,SKS02,2,3,93,19.45,1.38,0.000000;0.142931;1.000000,0.000000;0.502828;1.000000,0.041620259536306346,0.03580515459236092,0.005815104943945423,0.004455093705795096,0.0,0.0004502369084866347,0.0
F1,Step 4,0.2,boundary_constrained,linear,SKS02,2,3,93,19.45,1.38,0.000000;0.142931;1.000000,0.000000;0.502828;1.000000,0.03399264254177918,0.033158599422591466,0.0008340431191877148,-0.0008589428961046849,0.0,5.600703130529298e-05,0.0
F1,Step 5,0.2,boundary_constrained,linear,SKS02,2,3,93,19.45,1.38,0.000000;0.142931;1.000000,0.000000;0.502828;1.000000,0.04456353569285518,0.04262411578891891,0.001939419903936264,-0.00019512876962471393,0.0,0.00016909346666121096,0.0
F1,Step 6,0.2,boundary_constrained,linear,SKS02,2,3,93,19.45,1.38,0.000000;0.142931;1.000000,0.000000;0.502828;1.000000,0.05735316156243461,0.04373863971548952,0.013614521846945095,0.01218559390316288,0.0,0.00137631653704533,0.0
F1,Step 7,0.2,boundary_constrained,linear,SKS02,2,3,93,19.45,1.38,0.000000;0.142931;1.000000,0.000000;0.502828;1.000000,0.05322519261059919,0.04116101693169591,0.012064175678903277,0.010912467215362327,0.0,0.0011386918135840253,0.0
F1,Step 8,0.2,boundary_constrained,linear,SKS02,2,3,93,19.45,1.38,0.000000;0.142931;1.000000,0.000000;0.502828;1.000000,0.06424512189150883,0.047520169610028966,0.01672495228147986,0.015619380870607824,0.0,0.0018692691670889059,0.0
